pair,year,gap_start,gap_end,gap_minutes,missing_minutes
GBPUSD,2023,2023-04-13T14:59:00Z,2023-04-13T16:00:00Z,61,60
GBPUSD,2023,2023-04-13T16:59:00Z,2023-04-13T18:00:00Z,61,60
GBPUSD,2023,2023-04-13T18:59:00Z,2023-04-13T20:00:00Z,61,60
GBPUSD,2023,2023-04-14T05:59:00Z,2023-04-14T07:00:00Z,61,60
GBPUSD,2023,2023-04-14T07:59:00Z,2023-04-14T09:00:00Z,61,60
GBPUSD,2023,2023-04-14T11:59:00Z,2023-04-14T14:00:00Z,121,120
GBPUSD,2023,2023-04-14T14:59:00Z,2023-04-14T16:00:00Z,61,60
GBPUSD,2023,2023-04-14T16:59:00Z,2023-04-17T00:00:00Z,421,420
GBPUSD,2023,2023-04-17T06:59:00Z,2023-04-17T08:00:00Z,61,60
GBPUSD,2023,2023-04-17T08:59:00Z,2023-04-17T10:00:00Z,61,60
GBPUSD,2023,2023-04-17T10:59:00Z,2023-04-17T12:00:00Z,61,60
GBPUSD,2023,2023-04-17T12:59:00Z,2023-04-17T14:00:00Z,61,60
GBPUSD,2023,2023-04-17T14:59:00Z,2023-04-17T16:00:00Z,61,60
GBPUSD,2023,2023-04-17T16:59:00Z,2023-04-17T19:00:00Z,121,120
GBPUSD,2023,2023-04-18T05:59:00Z,2023-04-18T07:00:00Z,61,60
GBPUSD,2023,2023-04-18T07:59:00Z,2023-04-18T09:00:00Z,61,60
GBPUSD,2023,2023-04-18T09:59:00Z,2023-04-18T11:00:00Z,61,60
GBPUSD,2023,2023-04-18T12:59:00Z,2023-04-18T15:00:00Z,121,120
GBPUSD,2023,2023-04-18T15:59:00Z,2023-04-18T17:00:00Z,61,60
GBPUSD,2023,2023-04-18T17:59:00Z,2023-04-18T19:00:00Z,61,60
GBPUSD,2023,2023-04-19T06:59:00Z,2023-04-19T08:00:00Z,61,60
GBPUSD,2023,2023-04-19T08:59:00Z,2023-04-19T10:00:00Z,61,60
GBPUSD,2023,2023-04-19T10:59:00Z,2023-04-19T12:00:00Z,61,60
GBPUSD,2023,2023-04-19T12:59:00Z,2023-04-19T14:00:00Z,61,60
GBPUSD,2023,2023-04-19T14:59:00Z,2023-04-19T16:00:00Z,61,60
GBPUSD,2023,2023-04-19T16:59:00Z,2023-04-19T18:00:00Z,61,60
GBPUSD,2023,2023-04-19T18:59:00Z,2023-04-19T20:00:00Z,61,60
GBPUSD,2023,2023-04-20T06:59:00Z,2023-04-20T08:00:00Z,61,60
GBPUSD,2023,2023-04-20T08:59:00Z,2023-04-20T11:00:00Z,121,120
GBPUSD,2023,2023-04-20T12:59:00Z,2023-04-20T14:00:00Z,61,60
GBPUSD,2023,2023-04-20T14:59:00Z,2023-04-20T16:00:00Z,61,60
GBPUSD,2023,2023-04-20T16:59:00Z,2023-04-20T19:00:00Z,121,120
GBPUSD,2023,2023-04-21T05:59:00Z,2023-04-21T07:00:00Z,61,60
GBPUSD,2023,2023-04-21T07:59:00Z,2023-04-21T09:00:00Z,61,60
GBPUSD,2023,2023-04-21T10:59:00Z,2023-04-21T13:00:00Z,121,120
GBPUSD,2023,2023-04-21T14:59:00Z,2023-04-24T00:00:00Z,541,540
GBPUSD,2023,2023-04-24T06:59:00Z,2023-04-24T08:00:00Z,61,60
GBPUSD,2023,2023-04-24T08:59:00Z,2023-04-24T11:00:00Z,121,120
GBPUSD,2023,2023-04-24T11:59:00Z,2023-04-24T13:00:00Z,61,60
GBPUSD,2023,2023-04-24T13:59:00Z,2023-04-24T15:00:00Z,61,60
GBPUSD,2023,2023-04-24T16:59:00Z,2023-04-24T19:00:00Z,121,120
GBPUSD,2023,2023-04-25T06:59:00Z,2023-04-25T08:00:00Z,61,60
GBPUSD,2023,2023-04-25T08:59:00Z,2023-04-25T10:00:00Z,61,60
GBPUSD,2023,2023-04-25T10:59:00Z,2023-04-25T12:00:00Z,61,60
GBPUSD,2023,2023-04-25T12:59:00Z,2023-04-25T14:00:00Z,61,60
GBPUSD,2023,2023-04-25T14:59:00Z,2023-04-25T16:00:00Z,61,60
GBPUSD,2023,2023-04-25T16:59:00Z,2023-04-25T18:00:00Z,61,60
GBPUSD,2023,2023-04-25T18:59:00Z,2023-04-25T20:00:00Z,61,60
GBPUSD,2023,2023-04-26T06:59:00Z,2023-04-26T09:00:00Z,121,120
GBPUSD,2023,2023-04-26T09:59:00Z,2023-04-26T11:00:00Z,61,60
GBPUSD,2023,2023-04-26T12:59:00Z,2023-04-26T15:00:00Z,121,120
GBPUSD,2023,2023-04-26T17:59:00Z,2023-04-26T20:00:00Z,121,120
GBPUSD,2023,2023-04-27T05:59:00Z,2023-04-27T07:00:00Z,61,60
GBPUSD,2023,2023-04-27T07:59:00Z,2023-04-27T09:00:00Z,61,60
GBPUSD,2023,2023-04-27T09:59:00Z,2023-04-27T11:00:00Z,61,60
GBPUSD,2023,2023-04-27T11:59:00Z,2023-04-27T13:00:00Z,61,60
GBPUSD,2023,2023-04-27T13:59:00Z,2023-04-27T15:00:00Z,61,60
GBPUSD,2023,2023-04-27T15:59:00Z,2023-04-27T17:00:00Z,61,60
GBPUSD,2023,2023-04-27T17:59:00Z,2023-04-27T19:00:00Z,61,60
GBPUSD,2023,2023-04-28T05:59:00Z,2023-04-28T07:00:00Z,61,60
GBPUSD,2023,2023-04-28T08:59:00Z,2023-04-28T10:00:00Z,61,60
GBPUSD,2023,2023-04-28T10:59:00Z,2023-04-28T12:00:00Z,61,60
GBPUSD,2023,2023-04-28T12:59:00Z,2023-04-28T14:00:00Z,61,60
GBPUSD,2023,2023-04-28T15:59:00Z,2023-05-01T00:00:00Z,481,480
GBPUSD,2023,2023-05-01T05:59:00Z,2023-05-01T07:00:00Z,61,60
GBPUSD,2023,2023-05-01T08:59:00Z,2023-05-01T10:00:00Z,61,60
GBPUSD,2023,2023-05-01T10:59:00Z,2023-05-01T13:00:00Z,121,120
GBPUSD,2023,2023-05-01T14:59:00Z,2023-05-01T17:00:00Z,121,120
GBPUSD,2023,2023-05-01T17:59:00Z,2023-05-01T19:00:00Z,61,60
GBPUSD,2023,2023-05-02T06:59:00Z,2023-05-02T08:00:00Z,61,60
GBPUSD,2023,2023-05-02T08:59:00Z,2023-05-02T10:00:00Z,61,60
GBPUSD,2023,2023-05-02T10:59:00Z,2023-05-02T12:00:00Z,61,60
GBPUSD,2023,2023-05-02T12:59:00Z,2023-05-02T14:00:00Z,61,60
GBPUSD,2023,2023-05-02T14:59:00Z,2023-05-02T16:00:00Z,61,60
GBPUSD,2023,2023-05-02T16:59:00Z,2023-05-02T18:00:00Z,61,60
GBPUSD,2023,2023-05-02T18:59:00Z,2023-05-02T20:00:00Z,61,60
GBPUSD,2023,2023-05-03T06:59:00Z,2023-05-03T08:00:00Z,61,60
GBPUSD,2023,2023-05-03T08:59:00Z,2023-05-03T10:00:00Z,61,60
GBPUSD,2023,2023-05-03T10:59:00Z,2023-05-03T12:00:00Z,61,60
GBPUSD,2023,2023-05-03T12:59:00Z,2023-05-03T15:00:00Z,121,120
GBPUSD,2023,2023-05-03T16:59:00Z,2023-05-03T18:00:00Z,61,60
GBPUSD,2023,2023-05-03T18:59:00Z,2023-05-03T20:00:00Z,61,60
GBPUSD,2023,2023-05-04T06:59:00Z,2023-05-04T08:00:00Z,61,60
GBPUSD,2023,2023-05-04T08:59:00Z,2023-05-04T10:00:00Z,61,60
GBPUSD,2023,2023-05-04T10:59:00Z,2023-05-04T12:00:00Z,61,60
GBPUSD,2023,2023-05-04T12:59:00Z,2023-05-04T14:00:00Z,61,60
GBPUSD,2023,2023-05-04T14:59:00Z,2023-05-04T16:00:00Z,61,60
GBPUSD,2023,2023-05-04T16:59:00Z,2023-05-04T18:00:00Z,61,60
GBPUSD,2023,2023-05-04T18:59:00Z,2023-05-04T20:00:00Z,61,60
GBPUSD,2023,2023-05-05T06:59:00Z,2023-05-05T09:00:00Z,121,120
GBPUSD,2023,2023-05-05T09:59:00Z,2023-05-05T11:00:00Z,61,60
GBPUSD,2023,2023-05-05T12:59:00Z,2023-05-05T14:00:00Z,61,60
GBPUSD,2023,2023-05-05T14:59:00Z,2023-05-05T16:00:00Z,61,60
GBPUSD,2023,2023-05-05T16:59:00Z,2023-05-08T00:00:00Z,421,420
GBPUSD,2023,2023-05-08T06:59:00Z,2023-05-08T08:00:00Z,61,60
GBPUSD,2023,2023-05-08T08:59:00Z,2023-05-08T11:00:00Z,121,120
GBPUSD,2023,2023-05-08T12:59:00Z,2023-05-08T15:00:00Z,121,120
GBPUSD,2023,2023-05-08T16:59:00Z,2023-05-08T18:00:00Z,61,60
GBPUSD,2023,2023-05-09T06:59:00Z,2023-05-09T08:00:00Z,61,60
GBPUSD,2023,2023-05-09T08:59:00Z,2023-05-09T11:00:00Z,121,120
GBPUSD,2023,2023-05-09T12:59:00Z,2023-05-09T14:00:00Z,61,60
GBPUSD,2023,2023-05-09T14:59:00Z,2023-05-09T16:00:00Z,61,60
GBPUSD,2023,2023-05-09T16:59:00Z,2023-05-09T18:00:00Z,61,60
GBPUSD,2023,2023-05-09T18:59:00Z,2023-05-09T20:00:00Z,61,60
GBPUSD,2023,2023-05-10T05:59:00Z,2023-05-10T07:00:00Z,61,60
GBPUSD,2023,2023-05-10T07:59:00Z,2023-05-10T09:00:00Z,61,60
GBPUSD,2023,2023-05-10T09:59:00Z,2023-05-10T11:00:00Z,61,60
GBPUSD,2023,2023-05-10T12:59:00Z,2023-05-10T14:00:00Z,61,60
GBPUSD,2023,2023-05-10T14:59:00Z,2023-05-10T16:00:00Z,61,60
GBPUSD,2023,2023-05-10T16:59:00Z,2023-05-10T19:00:00Z,121,120
GBPUSD,2023,2023-05-11T04:59:00Z,2023-05-11T06:00:00Z,61,60
GBPUSD,2023,2023-05-11T06:59:00Z,2023-05-11T08:00:00Z,61,60
GBPUSD,2023,2023-05-11T08:59:00Z,2023-05-11T10:00:00Z,61,60
GBPUSD,2023,2023-05-11T11:59:00Z,2023-05-11T13:00:00Z,61,60
GBPUSD,2023,2023-05-11T13:59:00Z,2023-05-11T16:00:00Z,121,120
GBPUSD,2023,2023-05-11T16:59:00Z,2023-05-11T18:00:00Z,61,60
GBPUSD,2023,2023-05-11T18:59:00Z,2023-05-11T20:00:00Z,61,60
GBPUSD,2023,2023-05-12T05:59:00Z,2023-05-12T07:00:00Z,61,60
GBPUSD,2023,2023-05-12T07:59:00Z,2023-05-12T09:00:00Z,61,60
GBPUSD,2023,2023-05-12T09:59:00Z,2023-05-12T11:00:00Z,61,60
GBPUSD,2023,2023-05-12T11:59:00Z,2023-05-12T14:00:00Z,121,120
GBPUSD,2023,2023-05-12T15:59:00Z,2023-05-15T00:00:00Z,481,480
GBPUSD,2023,2023-05-15T05:59:00Z,2023-05-15T07:00:00Z,61,60
GBPUSD,2023,2023-05-15T07:59:00Z,2023-05-15T09:00:00Z,61,60
GBPUSD,2023,2023-05-15T10:59:00Z,2023-05-15T13:00:00Z,121,120
GBPUSD,2023,2023-05-15T13:59:00Z,2023-05-15T15:00:00Z,61,60
GBPUSD,2023,2023-05-15T15:59:00Z,2023-05-15T17:00:00Z,61,60
GBPUSD,2023,2023-05-15T18:59:00Z,2023-05-15T20:00:00Z,61,60
GBPUSD,2023,2023-05-16T06:59:00Z,2023-05-16T09:00:00Z,121,120
GBPUSD,2023,2023-05-16T09:59:00Z,2023-05-16T11:00:00Z,61,60
GBPUSD,2023,2023-05-16T12:59:00Z,2023-05-16T15:00:00Z,121,120
GBPUSD,2023,2023-05-16T15:59:00Z,2023-05-16T17:00:00Z,61,60
GBPUSD,2023,2023-05-16T18:59:00Z,2023-05-16T20:00:00Z,61,60
GBPUSD,2023,2023-05-17T06:59:00Z,2023-05-17T08:00:00Z,61,60
GBPUSD,2023,2023-05-17T08:59:00Z,2023-05-17T10:00:00Z,61,60
GBPUSD,2023,2023-05-17T10:59:00Z,2023-05-17T12:00:00Z,61,60
GBPUSD,2023,2023-05-17T12:59:00Z,2023-05-17T15:00:00Z,121,120
GBPUSD,2023,2023-05-17T16:59:00Z,2023-05-17T18:00:00Z,61,60
GBPUSD,2023,2023-05-17T18:59:00Z,2023-05-17T20:00:00Z,61,60
GBPUSD,2023,2023-05-18T05:59:00Z,2023-05-18T07:00:00Z,61,60
GBPUSD,2023,2023-05-18T07:59:00Z,2023-05-18T09:00:00Z,61,60
GBPUSD,2023,2023-05-18T09:59:00Z,2023-05-18T11:00:00Z,61,60
GBPUSD,2023,2023-05-18T12:59:00Z,2023-05-18T15:00:00Z,121,120
GBPUSD,2023,2023-05-18T16:59:00Z,2023-05-18T19:00:00Z,121,120
GBPUSD,2023,2023-05-19T05:59:00Z,2023-05-19T07:00:00Z,61,60
GBPUSD,2023,2023-05-19T08:59:00Z,2023-05-19T10:00:00Z,61,60
GBPUSD,2023,2023-05-19T10:59:00Z,2023-05-19T13:00:00Z,121,120
GBPUSD,2023,2023-05-19T13:59:00Z,2023-05-19T15:00:00Z,61,60
GBPUSD,2023,2023-05-19T16:59:00Z,2023-05-22T00:00:00Z,421,420
GBPUSD,2023,2023-05-22T06:59:00Z,2023-05-22T08:00:00Z,61,60
GBPUSD,2023,2023-05-22T08:59:00Z,2023-05-22T10:00:00Z,61,60
GBPUSD,2023,2023-05-22T10:59:00Z,2023-05-22T12:00:00Z,61,60
GBPUSD,2023,2023-05-22T12:59:00Z,2023-05-22T14:00:00Z,61,60
GBPUSD,2023,2023-05-22T14:59:00Z,2023-05-22T16:00:00Z,61,60
GBPUSD,2023,2023-05-22T16:59:00Z,2023-05-22T18:00:00Z,61,60
GBPUSD,2023,2023-05-22T18:59:00Z,2023-05-22T20:00:00Z,61,60
GBPUSD,2023,2023-05-23T05:59:00Z,2023-05-23T07:00:00Z,61,60
GBPUSD,2023,2023-05-23T07:59:00Z,2023-05-23T09:00:00Z,61,60
GBPUSD,2023,2023-05-23T09:59:00Z,2023-05-23T11:00:00Z,61,60
GBPUSD,2023,2023-05-23T11:59:00Z,2023-05-23T13:00:00Z,61,60
GBPUSD,2023,2023-05-23T13:59:00Z,2023-05-23T15:00:00Z,61,60
GBPUSD,2023,2023-05-23T15:59:00Z,2023-05-23T17:00:00Z,61,60
GBPUSD,2023,2023-05-23T17:59:00Z,2023-05-23T19:00:00Z,61,60
GBPUSD,2023,2023-05-24T06:59:00Z,2023-05-24T08:00:00Z,61,60
GBPUSD,2023,2023-05-24T08:59:00Z,2023-05-24T10:00:00Z,61,60
GBPUSD,2023,2023-05-24T10:59:00Z,2023-05-24T12:00:00Z,61,60
GBPUSD,2023,2023-05-24T12:59:00Z,2023-05-24T14:00:00Z,61,60
GBPUSD,2023,2023-05-24T14:59:00Z,2023-05-24T16:00:00Z,61,60
GBPUSD,2023,2023-05-24T16:59:00Z,2023-05-24T18:00:00Z,61,60
GBPUSD,2023,2023-05-24T18:59:00Z,2023-05-24T20:00:00Z,61,60
GBPUSD,2023,2023-05-25T06:59:00Z,2023-05-25T08:00:00Z,61,60
GBPUSD,2023,2023-05-25T08:59:00Z,2023-05-25T10:00:00Z,61,60
GBPUSD,2023,2023-05-25T10:59:00Z,2023-05-25T12:00:00Z,61,60
GBPUSD,2023,2023-05-25T12:59:00Z,2023-05-25T14:00:00Z,61,60
GBPUSD,2023,2023-05-25T14:59:00Z,2023-05-25T16:00:00Z,61,60
GBPUSD,2023,2023-05-25T16:59:00Z,2023-05-25T18:00:00Z,61,60
GBPUSD,2023,2023-05-25T18:59:00Z,2023-05-25T20:00:00Z,61,60
GBPUSD,2023,2023-05-26T05:59:00Z,2023-05-26T07:00:00Z,61,60
GBPUSD,2023,2023-05-26T07:59:00Z,2023-05-26T09:00:00Z,61,60
GBPUSD,2023,2023-05-26T09:59:00Z,2023-05-26T11:00:00Z,61,60
GBPUSD,2023,2023-05-26T11:59:00Z,2023-05-26T13:00:00Z,61,60
GBPUSD,2023,2023-05-26T13:59:00Z,2023-05-26T15:00:00Z,61,60
GBPUSD,2023,2023-05-26T15:59:00Z,2023-05-29T00:00:00Z,481,480
GBPUSD,2023,2023-05-29T05:59:00Z,2023-05-29T07:00:00Z,61,60
GBPUSD,2023,2023-05-29T08:59:00Z,2023-05-29T11:00:00Z,121,120
GBPUSD,2023,2023-05-29T11:59:00Z,2023-05-29T13:00:00Z,61,60
GBPUSD,2023,2023-05-29T13:58:00Z,2023-05-29T15:00:00Z,62,61
GBPUSD,2023,2023-05-29T15:59:00Z,2023-05-29T17:00:00Z,61,60
GBPUSD,2023,2023-05-29T17:59:00Z,2023-05-29T19:00:00Z,61,60
GBPUSD,2023,2023-05-30T06:59:00Z,2023-05-30T08:00:00Z,61,60
GBPUSD,2023,2023-05-30T08:59:00Z,2023-05-30T10:00:00Z,61,60
GBPUSD,2023,2023-05-30T10:59:00Z,2023-05-30T12:00:00Z,61,60
GBPUSD,2023,2023-05-30T12:59:00Z,2023-05-30T14:00:00Z,61,60
GBPUSD,2023,2023-05-30T14:59:00Z,2023-05-30T16:00:00Z,61,60
GBPUSD,2023,2023-05-30T16:59:00Z,2023-05-30T18:00:00Z,61,60
GBPUSD,2023,2023-05-30T18:59:00Z,2023-05-30T20:00:00Z,61,60
GBPUSD,2023,2023-05-31T06:59:00Z,2023-05-31T09:00:00Z,121,120
GBPUSD,2023,2023-05-31T10:59:00Z,2023-05-31T12:00:00Z,61,60
GBPUSD,2023,2023-05-31T13:59:00Z,2023-05-31T16:00:00Z,121,120
GBPUSD,2023,2023-05-31T16:59:00Z,2023-05-31T19:00:00Z,121,120
GBPUSD,2023,2023-06-01T06:59:00Z,2023-06-01T08:00:00Z,61,60
GBPUSD,2023,2023-06-01T08:59:00Z,2023-06-01T11:00:00Z,121,120
GBPUSD,2023,2023-06-01T12:59:00Z,2023-06-01T14:00:00Z,61,60
GBPUSD,2023,2023-06-01T14:59:00Z,2023-06-01T16:00:00Z,61,60
GBPUSD,2023,2023-06-01T16:59:00Z,2023-06-01T19:00:00Z,121,120
GBPUSD,2023,2023-06-02T05:59:00Z,2023-06-02T07:00:00Z,61,60
GBPUSD,2023,2023-06-02T07:59:00Z,2023-06-02T09:00:00Z,61,60
GBPUSD,2023,2023-06-02T09:59:00Z,2023-06-02T11:00:00Z,61,60
GBPUSD,2023,2023-06-02T11:59:00Z,2023-06-02T13:00:00Z,61,60
GBPUSD,2023,2023-06-02T13:59:00Z,2023-06-02T15:00:00Z,61,60
GBPUSD,2023,2023-06-02T15:59:00Z,2023-06-05T00:00:00Z,481,480
GBPUSD,2023,2023-06-05T05:59:00Z,2023-06-05T07:00:00Z,61,60
GBPUSD,2023,2023-06-05T07:59:00Z,2023-06-05T09:00:00Z,61,60
GBPUSD,2023,2023-06-05T09:59:00Z,2023-06-05T11:00:00Z,61,60
GBPUSD,2023,2023-06-05T11:59:00Z,2023-06-05T13:00:00Z,61,60
GBPUSD,2023,2023-06-05T13:59:00Z,2023-06-05T15:00:00Z,61,60
GBPUSD,2023,2023-06-05T15:59:00Z,2023-06-05T17:00:00Z,61,60
GBPUSD,2023,2023-06-05T17:59:00Z,2023-06-05T19:00:00Z,61,60
GBPUSD,2023,2023-06-06T04:59:00Z,2023-06-06T06:00:00Z,61,60
GBPUSD,2023,2023-06-06T06:59:00Z,2023-06-06T08:00:00Z,61,60
GBPUSD,2023,2023-06-06T09:59:00Z,2023-06-06T11:00:00Z,61,60
GBPUSD,2023,2023-06-06T11:59:00Z,2023-06-06T13:00:00Z,61,60
GBPUSD,2023,2023-06-06T13:59:00Z,2023-06-06T16:00:00Z,121,120
GBPUSD,2023,2023-06-06T17:59:00Z,2023-06-06T19:00:00Z,61,60
GBPUSD,2023,2023-06-07T06:59:00Z,2023-06-07T08:00:00Z,61,60
GBPUSD,2023,2023-06-07T08:59:00Z,2023-06-07T10:00:00Z,61,60
GBPUSD,2023,2023-06-07T10:59:00Z,2023-06-07T12:00:00Z,61,60
GBPUSD,2023,2023-06-07T12:59:00Z,2023-06-07T14:00:00Z,61,60
GBPUSD,2023,2023-06-07T14:59:00Z,2023-06-07T16:00:00Z,61,60
GBPUSD,2023,2023-06-07T16:59:00Z,2023-06-07T18:00:00Z,61,60
GBPUSD,2023,2023-06-07T18:59:00Z,2023-06-07T20:00:00Z,61,60
GBPUSD,2023,2023-06-08T06:59:00Z,2023-06-08T08:00:00Z,61,60
GBPUSD,2023,2023-06-08T08:59:00Z,2023-06-08T10:00:00Z,61,60
GBPUSD,2023,2023-06-08T10:59:00Z,2023-06-08T12:00:00Z,61,60
GBPUSD,2023,2023-06-08T12:59:00Z,2023-06-08T14:00:00Z,61,60
GBPUSD,2023,2023-06-08T14:59:00Z,2023-06-08T17:00:00Z,121,120
GBPUSD,2023,2023-06-08T18:59:00Z,2023-06-08T20:00:00Z,61,60
GBPUSD,2023,2023-06-09T05:59:00Z,2023-06-09T07:00:00Z,61,60
GBPUSD,2023,2023-06-09T07:59:00Z,2023-06-09T09:00:00Z,61,60
GBPUSD,2023,2023-06-09T09:59:00Z,2023-06-09T11:00:00Z,61,60
GBPUSD,2023,2023-06-09T12:59:00Z,2023-06-09T15:00:00Z,121,120
GBPUSD,2023,2023-06-09T15:59:00Z,2023-06-12T00:00:00Z,481,480
GBPUSD,2023,2023-06-12T06:59:00Z,2023-06-12T08:00:00Z,61,60
GBPUSD,2023,2023-06-12T08:59:00Z,2023-06-12T10:00:00Z,61,60
GBPUSD,2023,2023-06-12T10:59:00Z,2023-06-12T12:00:00Z,61,60
GBPUSD,2023,2023-06-12T12:59:00Z,2023-06-12T14:00:00Z,61,60
GBPUSD,2023,2023-06-12T14:59:00Z,2023-06-12T16:00:00Z,61,60
GBPUSD,2023,2023-06-12T16:59:00Z,2023-06-12T18:00:00Z,61,60
GBPUSD,2023,2023-06-12T18:59:00Z,2023-06-12T20:00:00Z,61,60
GBPUSD,2023,2023-06-13T05:59:00Z,2023-06-13T07:00:00Z,61,60
GBPUSD,2023,2023-06-13T07:59:00Z,2023-06-13T09:00:00Z,61,60
GBPUSD,2023,2023-06-13T09:59:00Z,2023-06-13T11:00:00Z,61,60
GBPUSD,2023,2023-06-13T11:59:00Z,2023-06-13T13:00:00Z,61,60
GBPUSD,2023,2023-06-13T14:59:00Z,2023-06-13T17:00:00Z,121,120
GBPUSD,2023,2023-06-13T18:59:00Z,2023-06-13T20:00:00Z,61,60
GBPUSD,2023,2023-06-14T06:59:00Z,2023-06-14T08:00:00Z,61,60
GBPUSD,2023,2023-06-14T08:59:00Z,2023-06-14T10:00:00Z,61,60
GBPUSD,2023,2023-06-14T10:59:00Z,2023-06-14T12:00:00Z,61,60
GBPUSD,2023,2023-06-14T12:59:00Z,2023-06-14T14:00:00Z,61,60
GBPUSD,2023,2023-06-14T14:59:00Z,2023-06-14T16:00:00Z,61,60
GBPUSD,2023,2023-06-14T16:59:00Z,2023-06-14T18:00:00Z,61,60
GBPUSD,2023,2023-06-14T18:59:00Z,2023-06-14T20:00:00Z,61,60
GBPUSD,2023,2023-06-15T06:59:00Z,2023-06-15T09:00:00Z,121,120
GBPUSD,2023,2023-06-15T10:59:00Z,2023-06-15T13:00:00Z,121,120
GBPUSD,2023,2023-06-15T14:59:00Z,2023-06-15T17:00:00Z,121,120
GBPUSD,2023,2023-06-15T18:59:00Z,2023-06-15T20:00:00Z,61,60
GBPUSD,2023,2023-06-16T06:59:00Z,2023-06-16T08:00:00Z,61,60
GBPUSD,2023,2023-06-16T08:59:00Z,2023-06-16T10:00:00Z,61,60
GBPUSD,2023,2023-06-16T10:59:00Z,2023-06-16T13:00:00Z,121,120
GBPUSD,2023,2023-06-16T14:59:00Z,2023-06-16T16:00:00Z,61,60
GBPUSD,2023,2023-06-16T16:59:00Z,2023-06-19T00:00:00Z,421,420
GBPUSD,2023,2023-06-19T05:59:00Z,2023-06-19T07:00:00Z,61,60
GBPUSD,2023,2023-06-19T07:59:00Z,2023-06-19T09:00:00Z,61,60
GBPUSD,2023,2023-06-19T09:59:00Z,2023-06-19T11:00:00Z,61,60
GBPUSD,2023,2023-06-19T12:59:00Z,2023-06-19T14:01:00Z,62,61
GBPUSD,2023,2023-06-19T14:59:00Z,2023-06-19T17:00:00Z,121,120
GBPUSD,2023,2023-06-19T17:59:00Z,2023-06-19T19:00:00Z,61,60
GBPUSD,2023,2023-06-20T06:59:00Z,2023-06-20T08:00:00Z,61,60
GBPUSD,2023,2023-06-20T08:59:00Z,2023-06-20T10:00:00Z,61,60
GBPUSD,2023,2023-06-20T10:59:00Z,2023-06-20T13:00:00Z,121,120
GBPUSD,2023,2023-06-20T13:59:00Z,2023-06-20T15:00:00Z,61,60
GBPUSD,2023,2023-06-20T15:59:00Z,2023-06-20T17:00:00Z,61,60
GBPUSD,2023,2023-06-20T18:59:00Z,2023-06-20T20:00:00Z,61,60
GBPUSD,2023,2023-06-21T05:59:00Z,2023-06-21T07:00:00Z,61,60
GBPUSD,2023,2023-06-21T07:59:00Z,2023-06-21T09:00:00Z,61,60
GBPUSD,2023,2023-06-21T10:59:00Z,2023-06-21T12:00:00Z,61,60
GBPUSD,2023,2023-06-21T12:59:00Z,2023-06-21T14:00:00Z,61,60
GBPUSD,2023,2023-06-21T14:59:00Z,2023-06-21T16:00:00Z,61,60
GBPUSD,2023,2023-06-21T16:59:00Z,2023-06-21T19:00:00Z,121,120
GBPUSD,2023,2023-06-22T04:59:00Z,2023-06-22T06:00:00Z,61,60
GBPUSD,2023,2023-06-22T06:59:00Z,2023-06-22T08:00:00Z,61,60
GBPUSD,2023,2023-06-22T08:59:00Z,2023-06-22T10:00:00Z,61,60
GBPUSD,2023,2023-06-22T10:59:00Z,2023-06-22T12:00:00Z,61,60
GBPUSD,2023,2023-06-22T12:59:00Z,2023-06-22T14:00:00Z,61,60
GBPUSD,2023,2023-06-22T14:59:00Z,2023-06-22T16:00:00Z,61,60
GBPUSD,2023,2023-06-22T16:59:00Z,2023-06-22T18:00:00Z,61,60
GBPUSD,2023,2023-06-22T18:59:00Z,2023-06-22T20:00:00Z,61,60
GBPUSD,2023,2023-06-23T05:59:00Z,2023-06-23T07:00:00Z,61,60
GBPUSD,2023,2023-06-23T07:59:00Z,2023-06-23T09:00:00Z,61,60
GBPUSD,2023,2023-06-23T09:59:00Z,2023-06-23T11:00:00Z,61,60
GBPUSD,2023,2023-06-23T11:59:00Z,2023-06-23T13:00:00Z,61,60
GBPUSD,2023,2023-06-23T13:59:00Z,2023-06-23T15:00:00Z,61,60
GBPUSD,2023,2023-06-23T15:59:00Z,2023-06-26T00:00:00Z,481,480
GBPUSD,2023,2023-06-26T05:59:00Z,2023-06-26T07:00:00Z,61,60
GBPUSD,2023,2023-06-26T07:59:00Z,2023-06-26T09:00:00Z,61,60
GBPUSD,2023,2023-06-26T10:59:00Z,2023-06-26T12:00:00Z,61,60
GBPUSD,2023,2023-06-26T12:59:00Z,2023-06-26T15:00:00Z,121,120
GBPUSD,2023,2023-06-26T15:59:00Z,2023-06-26T17:00:00Z,61,60
GBPUSD,2023,2023-06-26T18:59:00Z,2023-06-26T20:00:00Z,61,60
GBPUSD,2023,2023-06-27T06:59:00Z,2023-06-27T08:00:00Z,61,60
GBPUSD,2023,2023-06-27T08:59:00Z,2023-06-27T10:00:00Z,61,60
GBPUSD,2023,2023-06-27T10:59:00Z,2023-06-27T12:00:00Z,61,60
GBPUSD,2023,2023-06-27T12:59:00Z,2023-06-27T14:00:00Z,61,60
GBPUSD,2023,2023-06-27T14:59:00Z,2023-06-27T16:00:00Z,61,60
GBPUSD,2023,2023-06-27T16:59:00Z,2023-06-27T18:00:00Z,61,60
GBPUSD,2023,2023-06-27T18:59:00Z,2023-06-27T20:00:00Z,61,60
GBPUSD,2023,2023-06-28T05:59:00Z,2023-06-28T07:00:00Z,61,60
